ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	Group
GO:0045785	positive regulation of cell adhesion	41/1159	4.12046883897821	3.01343110641439e-06	0.000368497678699191	0.000267453432598922	Itgb2/Saa2/Adam19/Cyth3/Zbtb16/Il15/Cd74/Hlx/Adam9/Tnfsf13b/Pck1/Fbln2/Foxf1/Ifng/Il12b/Pld2/Tbx18/Mip/Lgals8/Gfus/Stx3/Gsk3b/Fermt1/Card11/Ret/Shh/Dbn1/Vegfc/Rhoh/B2m/Wnt4/Nck1/Vav3/Thy1/Tpm1/Nedd9/Rasal3/Itga4/Nid1/Cav1/Carmil1	41	Amputation
GO:0042176	regulation of protein catabolic process	36/1159	4.31174758937619	3.02157353160779e-06	0.000368497678699191	0.000267453432598922	Tnfrsf1b/Serpinb1a/Foxf2/Sumo3/Socs4/Dnaaf4/Psme1/Ubb/Lrrk2/Arntl/Adam9/Lpcat1/Nkd2/Trib3/Rnf144a/Rad23b/Dtl/Ifng/Chek2/Ppp2ca/Rnf139/Nsf/Cyp51/Gsk3b/Hmgcr/Azin1/Rnf180/Shh/Grin2a/Xpo1/Il10/Vgll4/Nedd4/Aqp11/Hamp/Cav1	36	Amputation
GO:0002699	positive regulation of immune effector process	30/1159	4.58496747867057	3.27291573880272e-06	0.000390473077707594	0.000283403047039576	Klrc2/Klrb1c/Pvr/Itgb2/Pla2g3/Stxbp1/Rsad2/Stxbp2/Cd74/Hlx/Pck1/Foxf1/Dnajb9/Ifng/Nsd2/Il12b/Pld2/Exosc6/Phb2/Cd226/Kit/Pdpk1/Nppc/B2m/Sh2d1a/F2rl1/Il10/Inava/Tyrobp/Blk	30	Amputation
GO:0007204	positive regulation of cytosolic calcium ion concentration	33/1159	4.43468527562123	3.58781775340144e-06	0.000418934975120577	0.000304060523602935	Gna15/Saa2/P2ry10/Uts2r/Ngf/Tac1/Itpr1/Mchr1/Calcr/Npsr1/Drd1/Npff/Adrb2/Xcr1/Rxfp3/Sri/F2r/Ubash3b/Lpar6/Grin2a/Cckbr/Akap6/F2rl1/Asph/F2rl3/Thy1/Bcl2/Chrna9/Gpr39/Cav1/Ptger1/Adcyap1r1/Htr2b	33	Amputation
GO:0015833	peptide transport	31/1159	4.52593394708638	3.89715414371999e-06	0.000445574623765319	0.000323395422803431	Oxct1/Cdh17/Abat/Stxbp5l/Nadk/Gpr27/Arntl/Cd74/Slc18a2/Midn/Slc16a10/Ifng/Slc15a2/Per2/Irs2/Npff/Phpt1/Hmgcr/Apln/Sri/Cckbr/Tacr2/Abca12/Pask/Rapgef4/Stxbp4/Dio2/Ghrhr/Blk/Cacna1d/Gpr39	31	Amputation
GO:0022612	gland morphogenesis	20/1159	5.23190181607539	3.99582723956019e-06	0.000447532650830741	0.000324816547250177	Ccl11/Tbx3/Itpr1/Esrp2/Ifng/Nr3c1/Igfbp5/Phb2/Plag1/Shh/Wnt4/Eda/Cflar/Elf3/Fgf18/Bcl2/Vdr/Ntn4/Cav1/Slc12a2	20	Amputation
GO:0006813	potassium ion transport	26/1159	4.79468800965264	4.35841892695007e-06	0.000478380061422039	0.000347205415149033	Kcnh3/Kcnj2/Cdk2/Kcng2/Nsf/Kcnj13/Kcnj8/Crbn/Adrb2/Bin1/Kcnj6/Kcnq3/Kcng3/Kcne4/Rgs4/Akap6/Amigo1/Vps4b/Nedd4/Cnga2/Plcb4/Cacna1d/Cav1/Slc12a2/Wnk2/Kcnip2	26	Amputation
GO:0001503	ossification	37/1159	4.24224071119583	5.85273873923491e-06	0.000629800592174925	0.000457105539510111	H3f3b/Fgfr3/Rsad2/Zbtb16/Myf5/Sp3/Osr1/Tac1/Igfbp5/Mapk1/Calcr/Matn1/Sox8/Lrrc17/Gsk3b/Ripply2/Adrb2/Id2/Nppc/Shh/Vegfc/Hey1/Wnt4/Mn1/Srgn/Twist2/Mgp/Fgf18/Bcl2/Rflnb/Sox11/Vdr/Clec3b/Dnai3/Fzd1/Rpl38/Mmp16	37	Amputation
GO:0007015	actin filament organization	39/1159	4.1594348075116	6.75258513698147e-06	0.00070376029517202	0.000510785053884249	Ccl11/Sh3bp1/Gas2/Rhog/Actn1/Scin/Tac1/Fat1/Enah/Acta1/Plekhh2/Arf6/Arpc4/Bin1/Avil/Kank1/Cdc42ep5/Arhgap35/Kiss1r/Dbn1/Rgs4/Rhoh/Wnt4/Arhgef10l/Myo15/Nck1/Esam/F2rl1/Shroom4/Tpm1/Bcl2/Nedd9/Rflnb/Lima1/Carmil1/Wipf1/Dnai3/Jmy/Twf1	39	Amputation
GO:0000819	sister chromatid segregation	22/1159	5.03888497016468	6.79651888558984e-06	0.00070376029517202	0.000510785053884249	Kifc5b/Sgo2a/Cdc6/Fen1/Stag2/Dscc1/Nsl1/Ncapd3/Aurkb/Cenpk/Mau2/Phb2/Mcmbp/Zwilch/Stag1/Ino80/Pttg1/Recql4/Dsn1/Vps4b/Phf13/Rmi2	22	Amputation
GO:0002790	peptide secretion	29/1159	4.59515432397756	7.52304192731469e-06	0.000764563964761167	0.000554915997133699	Oxct1/Abat/Stxbp5l/Nadk/Gpr27/Arntl/Cd74/Slc18a2/Midn/Slc16a10/Ifng/Per2/Irs2/Npff/Phpt1/Hmgcr/Apln/Sri/Cckbr/Tacr2/Abca12/Pask/Rapgef4/Stxbp4/Dio2/Ghrhr/Blk/Cacna1d/Gpr39	29	Amputation
GO:0072001	renal system development	32/1159	4.44051619593203	8.39203035577277e-06	0.000837372047136017	0.000607759672081228	Cyp4a31/Aph1c/Hc/Lrrk2/Zbtb16/Traf3ip1/Osr1/Foxf1/Sim1/Ifng/Commd5/Agtr2/Tbx18/Sox8/Id2/Ret/Arl3/Enpep/Gcnt3/Shh/Hey1/Wnt4/Wdpcp/Cflar/Frem2/Mmp17/Bcl2/Aqp11/Irx3/Bmper/Nid1/Dync2h1	32	Amputation
GO:0010522	regulation of calcium ion transport into cytosol	16/1159	5.5657967316823	8.7525501847077e-06	0.000857749918101354	0.000622549810130337	Ngf/Calcr/Npsr1/Drd1/Adrb2/Sri/F2r/Ubash3b/Akap6/Asph/F2rl3/Thy1/Bcl2/Gpr39/Cav1/Adcyap1r1	16	Amputation
GO:0007264	small GTPase mediated signal transduction	37/1159	4.22323776407022	8.98557209966755e-06	0.000863931404278506	0.000627036296184952	P2ry10/Sh3bp1/Rhog/Cyth3/Hras/Arhgef3/Ngf/Sipa1l1/Cdc42se1/Rab15/Dnmt1/Arl6/Arhgef11/Arf6/Gdi1/Arl3/Rab33a/F2r/Kank1/Rasgrp2/Cdc42ep5/Arhgap35/Mras/Rasa3/Celsr1/Lpar6/Rhoh/Rasip1/Rapgef4/Vav3/F2rl1/F2rl3/Rasal3/Mapkap1/Psd3/Adcyap1r1/Kndc1	37	Amputation
GO:0043583	ear development	26/1159	4.75386601513239	9.13047038049442e-06	0.000863931404278506	0.000627036296184952	Fgfr3/Mycl/Osr1/Ror1/Mapk1/Tbx1/Tbx18/Tsku/Shh/Celsr1/Clrn2/Hey1/Wdpcp/Myo15/Gabrb3/Prkra/Frem2/Bcl2/Slitrk6/Chrna9/Tprn/Bmper/Ttc39c/Mcm2/Igfbp7/Rpl38	26	Amputation
GO:0030879	mammary gland development	20/1159	5.16938145909405	1.03772726608984e-05	0.000965262243440852	0.000700581619069392	Ccl11/Fasn/Tbx3/Foxf1/Nr3c1/Igfbp5/Mapk1/Zfp703/Irs2/Phb2/Id2/Arhgap35/Wnt4/Elf3/Deaf1/Ghrhr/Vdr/Irf6/Cav1/Slc12a2	20	Amputation
GO:0060021	roof of mouth development	15/1159	5.66020641615337	1.14725288452973e-05	0.00104935397171653	0.000761614897379035	Foxf2/Tbx3/Cdk20/Nprl3/Osr1/Itgb8/Tbx1/Shh/Wdpcp/Gabrb3/Asph/Plekha1/Sox11/Irf6/Fzd1	15	Amputation
GO:0061180	mammary gland epithelium development	13/1159	5.91861810630504	1.22007348529281e-05	0.00107305703243601	0.000778818438456699	Ccl11/Tbx3/Foxf1/Nr3c1/Mapk1/Zfp703/Phb2/Id2/Wnt4/Deaf1/Vdr/Irf6/Slc12a2	13	Amputation
GO:0090398	cellular senescence	12/1159	6.07063431360367	1.22919459251138e-05	0.00107305703243601	0.000778818438456699	Tbx3/Hras/Arntl/Cgas/Id2/Ypel3/Smc6/Map3k3/Abi3/B2m/Vash1/Cav1	12	Amputation
GO:0030072	peptide hormone secretion	28/1159	4.62283775272598	1.23182567499031e-05	0.00107305703243601	0.000778818438456699	Oxct1/Abat/Stxbp5l/Nadk/Gpr27/Arntl/Slc18a2/Midn/Slc16a10/Ifng/Per2/Irs2/Npff/Phpt1/Hmgcr/Apln/Sri/Cckbr/Tacr2/Abca12/Pask/Rapgef4/Stxbp4/Dio2/Ghrhr/Blk/Cacna1d/Gpr39	28	Amputation
GO:0051656	establishment of organelle localization	36/1159	4.24704841276393	1.27768250755361e-05	0.00109555743735737	0.000795149099079384	Kifc5b/Pla2g3/Cenpa/Stxbp1/Stk25/Ubb/Lrrk2/Stxbp2/Llgl1/Ppfia2/Foxf1/Tmem230/Gem/Pld2/Aurkb/Terb2/Bicdl2/Kit/Mcph1/Terf1/Cplx2/Pdpk1/Tacc2/Nppc/Hsbp1/Myo15/Arhgap21/Xpo1/Sun2/Rab27b/Vps4b/Sec16b/Blk/Itga4/Rab27a/Ap3b2	36	Amputation
GO:0045665	negative regulation of neuron differentiation	14/1159	5.77551726266437	1.29758078404207e-05	0.00109555743735737	0.000795149099079384	Meis1/Sox8/Fuom/Gsk3b/Id2/Dixdc1/Ddx6/Shh/Hey1/B2m/Apbb1/Irx3/Cav1/Mag	14	Amputation
GO:0032970	regulation of actin filament-based process	36/1159	4.24464167273337	1.34622634027299e-05	0.00111312889756245	0.000807902360820992	Sh3bp1/Rhog/Hras/Scin/Tac1/Kcnj2/Plekhh2/Phpt1/Arf6/Arpc4/Dixdc1/Sri/Bin1/Avil/Kank1/Cdc42ep5/Arhgap35/Kiss1r/Dbn1/Celsr1/Taok1/Rgs4/Rhoh/Wnt4/Arhgef10l/Nck1/Esam/Akap6/F2rl1/Tpm1/Lima1/Cav1/Carmil1/Dnai3/Jmy/Twf1	36	Amputation
GO:0060402	calcium ion transport into cytosol	20/1159	5.15136295359137	1.3589583844148e-05	0.00111312889756245	0.000807902360820992	Ngf/Itpr1/Calcr/Npsr1/Drd1/Adrb2/Xcr1/Sri/F2r/Ubash3b/Grin2a/Akap6/Asph/F2rl3/Thy1/Bcl2/Gpr39/Cav1/Adcyap1r1/Htr2b	20	Amputation
GO:0051588	regulation of neurotransmitter transport	18/1159	5.32656704261646	1.38766846531817e-05	0.00111993007906855	0.000812838618074915	Stxbp1/Lrrk2/Stxbp5l/Ppfia2/Ngf/Slc18a2/Per2/Drd1/Nrn1/Gsk3b/Adrb2/Apba2/Cplx2/Apba1/Tacr2/Grm8/Chrna3/Chrna7	18	Amputation
GO:0060537	muscle tissue development	40/1159	4.08911830909414	1.48981853378771e-05	0.00118494552368507	0.000860026442693015	Tbx3/Meis1/Cdk20/Col14a1/Arntl/Myf5/Hlx/Nprl3/Osr1/Nr3c1/Igfbp5/Mapk1/Cacna1s/Tbx1/Agtr2/Acta1/Tbx18/Sox8/Foxn2/Gsk3b/Hmgcr/Adrb2/Id2/Foxh1/Popdc3/Hlf/Shh/Rgs4/Hey1/Boc/Cflar/Akap6/Tpm1/Bcl2/Vgll4/Sox11/Trip10/Irx3/Hamp/Cav1	40	Amputation
GO:0001655	urogenital system development	34/1159	4.32208359870685	1.52030470649057e-05	0.0011919188898886	0.000865087670580497	Cyp4a31/Aph1c/Hc/Lrrk2/Zbtb16/Traf3ip1/Osr1/Foxf1/Sim1/Ifng/Commd5/Agtr2/Tbx18/Sox8/Plag1/Id2/Ret/Arl3/Enpep/Hells/Gcnt3/Shh/Hey1/Wnt4/Wdpcp/Cflar/Frem2/Mmp17/Bcl2/Aqp11/Irx3/Bmper/Nid1/Dync2h1	34	Amputation
GO:0051480	regulation of cytosolic calcium ion concentration	34/1159	4.3194895635298	1.60465010825627e-05	0.00124032673156485	0.000900221795350888	Gna15/Saa2/P2ry10/Uts2r/Ngf/Tac1/Itpr1/Mchr1/Calcr/Npsr1/Drd1/Npff/Adrb2/Xcr1/Rxfp3/Sri/Scgn/F2r/Ubash3b/Lpar6/Grin2a/Cckbr/Akap6/F2rl1/Asph/F2rl3/Thy1/Bcl2/Chrna9/Gpr39/Cav1/Ptger1/Adcyap1r1/Htr2b	34	Amputation
GO:1903131	mononuclear cell differentiation	40/1159	4.08296444351976	1.7164785570308e-05	0.00127591828352313	0.00092605393295449	Ly9/Fasn/Rsad2/Cdh17/Zbtb16/Il15/Sp3/Cd74/Hlx/Themis/Tnfsf13b/Pck1/Dnajb9/Itk/Ifng/Mpzl2/Itgb8/Il12b/Pknox1/Cd79a/Lgals8/Cd8a/Fzd8/Rag2/Card11/Id2/Kit/Hells/Gmpr2/Bcl11b/Shh/Il15ra/Rhoh/B2m/Wnt4/F2rl1/Il10/Bcl2/Blk/Pglyrp2	40	Amputation
GO:0061041	regulation of wound healing	17/1159	5.40779248253905	1.7348249799457e-05	0.00127591828352313	0.00092605393295449	Adamts18/Hras/Abat/Tafa5/Fermt1/Hmgcr/Adrb2/Serping1/F2r/Kank1/Ubash3b/Alox12/Wnt4/F2rl1/Cav1/Slc12a2/Cldn1	17	Amputation
GO:0016331	morphogenesis of embryonic epithelium	21/1159	5.05497110791631	1.74220197650914e-05	0.00127591828352313	0.00092605393295449	Prkacb/Cdk20/Stk3/Osr1/Enah/Tbx18/Sox8/Sfrp5/Mthfr/Ret/Arhgap35/Shh/Celsr1/Vegfc/Wnt4/Luzp1/Deaf1/Sox11/St14/Irx3/Fzd1	21	Amputation
GO:0001838	embryonic epithelial tube formation	19/1159	5.21908112764632	1.75133884730025e-05	0.00127591828352313	0.00092605393295449	Prkacb/Cdk20/Stk3/Osr1/Enah/Sox8/Sfrp5/Mthfr/Ret/Arhgap35/Shh/Celsr1/Wnt4/Luzp1/Deaf1/Sox11/St14/Irx3/Fzd1	19	Amputation
GO:1903034	regulation of response to wounding	20/1159	5.13366337649197	1.76694222936877e-05	0.00127591828352313	0.00092605393295449	Adamts18/Hras/Abat/Tnr/Tafa5/Fermt1/Hmgcr/Adrb2/Serping1/F2r/Kank1/Ubash3b/Alox12/Wnt4/F2rl1/Il10/D130043K22Rik/Cav1/Slc12a2/Cldn1	20	Amputation
GO:0048638	regulation of developmental growth	35/1159	4.2689737733929	1.91283915200155e-05	0.00135523886355346	0.000983624340127035	Colq/Gdf5/Meis1/Cdk20/Fgfr3/Col14a1/Hlx/Stk3/Ngf/Sema3d/Tnr/Dscam/Nr3c1/Mapk1/Fstl4/Rag2/Gsk3b/Mul1/Adrb2/Gdi1/Nppc/Dbn1/Rgs4/Akap6/Bcl2/Hopx/Vgll4/Ghrhr/Cpne9/Trip10/Sgip1/Arx/Hamp/D130043K22Rik/Mag	35	Amputation
GO:0010038	response to metal ion	28/1159	4.59857313072635	1.92617768507963e-05	0.00135523886355346	0.000983624340127035	Abat/Lrrk2/Adam9/Glra1/Slc11a2/Mapk1/Ppp2ca/Aanat/Gsk3b/Id2/Gdi1/Ahcyl1/Rasgrp2/Shh/Tat/Alg2/Grin2a/B2m/Gabrb3/Asph/Syt15/Bcl2/Cpne9/Hamp/Gpr39/Ncstn/Cav1/Slc12a2	28	Amputation
GO:0035265	organ growth	23/1159	4.90004852531047	2.01439605123518e-05	0.00137310896470352	0.000996594353697656	Meis1/Cdk20/Col14a1/Hlx/Stk3/Nr3c1/Mapk1/Matn1/Agtr2/Plag1/Rag2/Gsk3b/Nppc/Shh/Rgs4/Akap6/Map7/Poc1a/Bcl2/Vgll4/Trip10/Arx/Hamp	23	Amputation
GO:0002697	regulation of immune effector process	36/1159	4.22559347776267	2.02858478672943e-05	0.00137310896470352	0.000996594353697656	Klrc2/Klrb1c/Tnfrsf1b/Pvr/Itgb2/Pla2g3/Stxbp1/Rsad2/Stxbp2/Cd74/Hlx/Pck1/Foxf1/Dnajb9/Cgas/Ifng/Nsd2/Il12b/Pld2/Exosc6/Cuedc2/Phb2/Cd226/Kit/Serping1/Pdpk1/Nppc/B2m/Sh2d1a/F2rl1/Il10/Inava/Tyrobp/Cd22/Blk/Pglyrp2	36	Amputation
GO:0007269	neurotransmitter secretion	21/1159	5.04421831614005	2.05165698078878e-05	0.00137310896470352	0.000996594353697656	Septin5/Stxbp1/Lrrk2/Stxbp5l/Stxbp2/Ppfia2/Ngf/Lin7b/Drd1/Nrn1/Stx3/Gsk3b/Adrb2/Apba2/Cplx2/Apba1/Tacr2/Grm8/Doc2a/Chrna3/Chrna7	21	Amputation
GO:0099643	signal release from synapse	21/1159	5.04421831614005	2.05165698078878e-05	0.00137310896470352	0.000996594353697656	Septin5/Stxbp1/Lrrk2/Stxbp5l/Stxbp2/Ppfia2/Ngf/Lin7b/Drd1/Nrn1/Stx3/Gsk3b/Adrb2/Apba2/Cplx2/Apba1/Tacr2/Grm8/Doc2a/Chrna3/Chrna7	21	Amputation
GO:0009991	response to extracellular stimulus	34/1159	4.30661937300927	2.09424033557117e-05	0.00138472180260416	0.00100502288266345	Ahcy/Aqp3/Lrrk2/Dpyd/Nprl3/Pck1/Comt/Rbp1/Wdr45b/Ucp1/Mapk1/Eif4ebp1/Npff/Bhlha15/Adrb2/Sik2/Arhgap35/Sesn2/Wnt4/Mn1/Zfyve1/Wdr59/Bcl2/Mtmr3/Vdr/Sgip1/Chrna7/Hamp/Gpr39/Itga4/Pemt/Hspa5/Arsb/Dapl1	34	Amputation
GO:0060022	hard palate development	5/1159	7.97274184000059	2.15054119360853e-05	0.00140502024649091	0.00101975537300936	Itgb8/Tbx1/Gabrb3/Sox11/Fzd1	5	Amputation
GO:0006270	DNA replication initiation	8/1159	6.84133972850949	2.20019281510836e-05	0.00142054801991938	0.00103102533899319	Cdc6/Mcm5/Orc5/Cdk2/Mcm4/Mcm6/Ccne2/Mcm2	8	Amputation
GO:0001822	kidney development	30/1159	4.48536676209738	2.31148030291468e-05	0.0014723116341978	0.00106859506364211	Cyp4a31/Aph1c/Hc/Lrrk2/Zbtb16/Traf3ip1/Osr1/Sim1/Ifng/Commd5/Agtr2/Sox8/Id2/Ret/Arl3/Enpep/Gcnt3/Shh/Hey1/Wnt4/Wdpcp/Cflar/Frem2/Mmp17/Bcl2/Aqp11/Irx3/Bmper/Nid1/Dync2h1	30	Amputation
GO:0014706	striated muscle tissue development	38/1159	4.14192888999798	2.3340217233092e-05	0.0014723116341978	0.00106859506364211	Tbx3/Meis1/Cdk20/Col14a1/Arntl/Myf5/Hlx/Nprl3/Nr3c1/Mapk1/Cacna1s/Tbx1/Agtr2/Acta1/Tbx18/Sox8/Foxn2/Gsk3b/Hmgcr/Adrb2/Id2/Foxh1/Popdc3/Hlf/Shh/Rgs4/Hey1/Boc/Cflar/Akap6/Tpm1/Bcl2/Vgll4/Sox11/Trip10/Irx3/Hamp/Cav1	38	Amputation
GO:0042692	muscle cell differentiation	36/1159	4.21620373741284	2.47717616311996e-05	0.00154485713445481	0.00112124815804377	H3f3b/Tbx3/Col14a1/Actn1/Myf5/Foxf1/Nr3c1/Igfbp5/Cacna1s/Dnmt1/Tbx1/Ehd2/Agtr2/Acta1/Tbx18/Smarcd3/Bhlha15/Gsk3b/Id2/Kit/Popdc3/Bin1/Shh/Rgs4/Hey1/Wnt4/Cflar/Akap6/Tpm1/Bcl2/Tanc1/Hopx/Trip10/Irx3/Hamp/Casp1	36	Amputation
GO:0060401	cytosolic calcium ion transport	21/1159	5.02830286083415	2.60882728417938e-05	0.00159442985955474	0.0011572277483035	Ngf/Itpr1/Calcr/Npsr1/Drd1/Adrb2/Xcr1/Sri/F2r/Ubash3b/Grin2a/Akap6/Asph/F2rl3/Thy1/Bcl2/Smdt1/Gpr39/Cav1/Adcyap1r1/Htr2b	21	Amputation
GO:0043300	regulation of leukocyte degranulation	11/1159	6.16445306882132	2.63656636380316e-05	0.00159442985955474	0.0011572277483035	Klrc2/Itgb2/Pla2g3/Stxbp1/Stxbp2/Foxf1/Pld2/Pdpk1/Nppc/F2rl1/Blk	11	Amputation
GO:2000241	regulation of reproductive process	22/1159	4.95231695385622	2.68031720943355e-05	0.00159442985955474	0.0011572277483035	Prkacb/Sgo2a/Zfy2/Spata22/Stxbp1/Stk3/Glra1/Tac1/Hyal3/Cyp51/Phlda2/Rad51ap1/Npm2/Efcab1/Nppc/Shh/Umodl1/Wnt4/Tacr2/Plb1/Lhfpl2/Asmt	22	Amputation
GO:0002791	regulation of peptide secretion	24/1159	4.81574141885047	2.68116744038198e-05	0.00159442985955474	0.0011572277483035	Oxct1/Abat/Stxbp5l/Nadk/Gpr27/Arntl/Cd74/Midn/Ifng/Per2/Irs2/Npff/Phpt1/Hmgcr/Apln/Sri/Cckbr/Abca12/Pask/Stxbp4/Ghrhr/Blk/Cacna1d/Gpr39	24	Amputation
GO:0051651	maintenance of location in cell	23/1159	4.88169938664227	2.70193106666529e-05	0.00159442985955474	0.0011572277483035	Scin/Ngf/Itpr1/Npsr1/Drd1/Xcr1/Rangap1/Sri/F2r/Ubash3b/Dbn1/Arhgap21/Srgn/Akap6/Asph/F2rl3/Sun2/Thy1/Gpr39/Cav1/Hspa5/Twf1/Htr2b	23	Amputation
GO:0000731	DNA synthesis involved in DNA repair	8/1159	6.80959103019491	2.83118346924465e-05	0.00165292924246964	0.00119968625393301	Spata22/Rev1/Dtl/Pold1/Poli/Pcna/Pole/Rev3l	8	Amputation
GO:0090087	regulation of peptide transport	24/1159	4.8072667918595	3.07883590902325e-05	0.00177859489144417	0.00129089363764476	Oxct1/Abat/Stxbp5l/Nadk/Gpr27/Arntl/Cd74/Midn/Ifng/Per2/Irs2/Npff/Phpt1/Hmgcr/Apln/Sri/Cckbr/Abca12/Pask/Stxbp4/Ghrhr/Blk/Cacna1d/Gpr39	24	Amputation
GO:0001558	regulation of cell growth	37/1159	4.16607935023027	3.13762473511007e-05	0.00179367547357125	0.00130183903483076	H3f3b/Col14a1/Uts2r/Ngf/Sema3d/Acvrl1/Ip6k2/Tnr/Dscam/Nr3c1/Igfbp5/Commd5/Slc25a33/Osgin2/Fstl4/Rrad/Gsk3b/Mul1/Gdi1/Dbn1/Sesn2/Rgs4/Ino80/Pttg1/Dnph1/Akap6/Ccn5/Zmat3/Bcl2/Vgll4/Cpne9/Minar1/Trip10/Hamp/D130043K22Rik/Mag/Igfbp7	37	Amputation
GO:0030111	regulation of Wnt signaling pathway	29/1159	4.51642515911735	3.30877470466077e-05	0.00185071854996372	0.00134324056181194	Fgfr3/Lrrk2/Arntl/Atp6ap2/Stk3/Ttc21b/Nkd2/Zfp703/Tbx18/Sfrp5/Tsku/Gsk3b/Fermt1/Hic1/Dixdc1/Cmah/Kank1/Zranb1/Shh/Eda/Cdk14/Mdfi/Rnf146/Vgll4/Cav1/Wnk2/Mcc/Fzd1/Shisa6	29	Amputation
GO:0006816	calcium ion transport	36/1159	4.20228239889423	3.32157540347797e-05	0.00185071854996372	0.00134324056181194	Homer3/Ngf/Itpr1/Mchr1/Calcr/Gem/Cacna1s/Ppp2ca/Npsr1/Drd1/Bhlha15/Rrad/Adrb2/Xcr1/Ramp1/Sri/Bin1/F2r/Ubash3b/Rgs4/Grin2a/Akap6/Best1/Asph/F2rl3/Thy1/Bcl2/Smdt1/Vdr/Chrna7/Cacna1d/Gpr39/Cav1/Adcyap1r1/Cacna2d3/Htr2b	36	Amputation
GO:0071867	response to monoamine	12/1159	5.97126183979046	3.47894652299845e-05	0.00185071854996372	0.00134324056181194	Gna15/Gna11/Lrrk2/Mapk1/Drd1/Adrb2/Rgs4/Akap6/Gnaz/Ncstn/Ptger1/Htr2b	12	Amputation
GO:0071869	response to catecholamine	12/1159	5.97126183979046	3.47894652299845e-05	0.00185071854996372	0.00134324056181194	Gna15/Gna11/Lrrk2/Mapk1/Drd1/Adrb2/Rgs4/Akap6/Gnaz/Ncstn/Ptger1/Htr2b	12	Amputation
GO:0043299	leukocyte degranulation	14/1159	5.69035945432406	3.48298847999989e-05	0.00185071854996372	0.00134324056181194	Klrc2/Itgb2/Pla2g3/Stxbp1/Stxbp2/Foxf1/Pld2/Kit/Cplx2/Pdpk1/Nppc/F2rl1/Blk/Rab27a	14	Amputation
GO:0007409	axonogenesis	39/1159	4.08706280991204	3.48500829905788e-05	0.00185071854996372	0.00134324056181194	Stxbp1/Stk25/Rhog/Fgfr3/Llgl1/Ngf/Sema3d/Sipa1l1/Tnr/Epha6/Dscam/Enah/B4galt6/Lhx4/Tsku/Nrn1/Fstl4/Gsk3b/Ret/Gdi1/Dixdc1/Nexn/Alcam/Bcl11b/Arhgap35/Shh/Dbn1/Rhoh/Boc/Apbb1/Ntng2/Amigo1/Thy1/Bcl2/Slitrk6/Arx/D130043K22Rik/Itga4/Mag	39	Amputation
GO:0046887	positive regulation of hormone secretion	19/1159	5.16938145909405	3.53063208665913e-05	0.00185071854996372	0.00134324056181194	Oxct1/Pla2g3/Abat/Nadk/Gpr27/Tac1/Irs2/Phpt1/Apln/Sri/Nell2/Kiss1r/Cckbr/Sox11/Ghrhr/Vdr/Blk/Cacna1d/Gpr39	19	Amputation
GO:0051924	regulation of calcium ion transport	27/1159	4.61933512217478	3.54025336500168e-05	0.00185071854996372	0.00134324056181194	Homer3/Ngf/Itpr1/Mchr1/Calcr/Gem/Ppp2ca/Npsr1/Drd1/Rrad/Adrb2/Sri/Bin1/F2r/Ubash3b/Rgs4/Akap6/Best1/Asph/F2rl3/Thy1/Bcl2/Vdr/Cacna1d/Gpr39/Cav1/Adcyap1r1	27	Amputation
GO:0030010	establishment of cell polarity	18/1159	5.25804709617971	3.54091559304283e-05	0.00185071854996372	0.00134324056181194	Sh3bp1/Cenpa/Cyth3/Llgl1/Foxf1/Fat1/Prickle2/Gsk3b/Fermt1/Arf6/Mcph1/Nek3/Kank1/Shh/Hey1/Wdpcp/Frmd4b/Wee1	18	Amputation
GO:0046928	regulation of neurotransmitter secretion	16/1159	5.4550453673896	3.5909329877415e-05	0.00185622106568498	0.00134723425513119	Stxbp1/Lrrk2/Stxbp5l/Ppfia2/Ngf/Drd1/Nrn1/Gsk3b/Adrb2/Apba2/Cplx2/Apba1/Tacr2/Grm8/Chrna3/Chrna7	16	Amputation
GO:0032956	regulation of actin cytoskeleton organization	32/1159	4.3672439948257	3.61908990576336e-05	0.00185622106568498	0.00134723425513119	Sh3bp1/Rhog/Hras/Scin/Tac1/Plekhh2/Phpt1/Arf6/Arpc4/Dixdc1/Bin1/Avil/Kank1/Cdc42ep5/Arhgap35/Kiss1r/Dbn1/Celsr1/Taok1/Rgs4/Rhoh/Wnt4/Arhgef10l/Nck1/Esam/F2rl1/Tpm1/Lima1/Carmil1/Dnai3/Jmy/Twf1	32	Amputation
GO:0051149	positive regulation of muscle cell differentiation	12/1159	5.95783881945832	3.9925398027091e-05	0.0020288017071544	0.00147249226251962	Myf5/Nr3c1/Tbx1/Smarcd3/Gsk3b/Kit/Shh/Akap6/Bcl2/Hopx/Trip10/Hamp	12	Amputation
GO:0045664	regulation of neuron differentiation	24/1159	4.79052999950398	4.03718055917797e-05	0.00203266485401548	0.00147529611163008	Gdf5/Meis1/Mycl/Lrrk2/Ngf/Ifng/Sox8/Fuom/Gsk3b/Id2/Ret/Dixdc1/Bin1/Ddx6/Bcl11b/Shh/Hey1/B2m/Apbb1/Bcl2/Sox11/Irx3/Cav1/Mag	24	Amputation
